Date,Open,High,Low,Close,Adj Close,Volume
2017-02-21,235.520004,236.690002,235.509995,236.490005,209.150009,88946100
2017-02-22,236.020004,236.539993,235.830002,236.279999,208.96431,62115200
2017-02-23,236.880005,236.899994,235.559998,236.440002,209.105789,74615900
2017-02-24,235.460007,236.789993,235.410004,236.740005,209.371109,82381600
2017-02-27,236.639999,237.309998,236.350006,237.110001,209.698364,56515400
2017-02-28,236.669998,236.949997,236.020004,236.470001,209.132278,96961900
2017-03-01,238.389999,240.320007,238.369995,239.779999,212.059692,149158200
2017-03-02,239.559998,239.570007,238.210007,238.270004,210.724274,70246000
2017-03-03,238.169998,238.610001,237.729996,238.419998,210.856903,81974300
2017-03-06,237.5,238.119995,237.009995,237.710007,210.228973,55391500
2017-03-07,237.360001,237.770004,236.759995,237.0,209.601074,65103700
2017-03-08,237.339996,237.639999,236.399994,236.559998,209.21196,78168800
2017-03-09,236.699997,237.240005,235.740005,236.860001,209.477234,90683900
2017-03-10,237.970001,238.020004,236.589996,237.690002,210.211319,81991700
2017-03-13,237.619995,237.860001,237.240005,237.809998,210.317429,57256800
2017-03-14,237.179993,237.240005,236.190002,236.899994,209.512665,59880800
2017-03-15,237.559998,239.440002,237.289993,238.949997,211.325638,96081800
2017-03-16,239.110001,239.199997,238.100006,238.479996,210.909943,78344000
2017-03-17,237.75,237.970001,237.029999,237.029999,210.539581,89002100
2017-03-20,237.029999,237.360001,236.320007,236.770004,210.308594,52537000
2017-03-21,237.470001,237.610001,233.580002,233.729996,207.608368,131809300
2017-03-22,233.770004,234.610001,233.050003,234.279999,208.096924,97569200
2017-03-23,234.279999,235.339996,233.600006,234.029999,207.874878,100410300
2017-03-24,234.380005,235.039993,232.960007,233.860001,207.723846,112504900
2017-03-27,231.929993,233.919998,231.610001,233.619995,207.510666,87454500
2017-03-28,233.270004,235.809998,233.139999,235.320007,209.020706,93483900
2017-03-29,234.990005,235.809998,234.729996,235.539993,209.216095,61950400
2017-03-30,235.470001,236.520004,235.270004,236.289993,209.882294,56737900
2017-03-31,235.899994,236.509995,235.679993,235.740005,209.393753,73733100
2017-04-03,235.800003,236.029999,233.910004,235.330002,209.029556,85546500
2017-04-04,235.0,235.580002,234.559998,235.479996,209.162766,56466200
2017-04-05,236.259995,237.389999,234.539993,234.779999,208.541046,108800600
2017-04-06,234.940002,236.039993,234.429993,235.440002,209.127319,69135800
2017-04-07,235.149994,236.0,234.639999,235.199997,208.914108,74412300
2017-04-10,235.360001,236.259995,234.729996,235.339996,209.038467,67615300
2017-04-11,234.899994,235.179993,233.339996,235.059998,208.789764,88045300
2017-04-12,234.740005,234.960007,233.770004,234.029999,207.874878,81864400
2017-04-13,233.639999,234.490005,232.509995,232.509995,206.524734,92880400
2017-04-17,233.110001,234.570007,232.880005,234.570007,208.354477,68405400
2017-04-18,233.720001,234.490005,233.080002,233.869995,207.732712,83225800
2017-04-19,234.520004,234.949997,233.179993,233.440002,207.35083,68699900
2017-04-20,234.149994,235.850006,233.779999,235.339996,209.038467,92572200
2017-04-21,235.25,235.309998,234.130005,234.589996,208.372284,110389800
2017-04-24,237.179993,237.410004,234.559998,237.169998,210.66391,119209900
2017-04-25,237.910004,238.949997,237.809998,238.550003,211.889709,76698300
2017-04-26,238.509995,239.529999,238.350006,238.399994,211.756485,84702500
2017-04-27,238.770004,238.949997,237.979996,238.600006,211.934143,57410300
2017-04-28,238.899994,238.929993,237.929993,238.080002,211.472229,63532800
2017-05-01,238.679993,239.169998,238.199997,238.679993,212.005157,66882500
2017-05-02,238.839996,238.979996,238.300003,238.770004,212.085129,57375700
2017-05-03,238.770004,238.880005,237.699997,238.479996,211.82753,73137700
2017-05-04,238.830002,238.919998,237.779999,238.759995,212.076202,61462700
2017-05-05,239.190002,239.720001,238.679993,239.699997,212.911148,62001300
2017-05-08,239.75,239.919998,239.169998,239.660004,212.875671,48385700
2017-05-09,239.960007,240.190002,239.039993,239.440002,212.680267,51363200
2017-05-10,239.389999,239.869995,239.149994,239.869995,213.062195,54293800
2017-05-11,239.350006,239.570007,238.130005,239.380005,212.626953,62358300
2017-05-12,239.089996,239.429993,238.669998,238.979996,212.271652,53912700
2017-05-15,239.470001,240.440002,239.449997,240.300003,213.444107,61918900
2017-05-16,240.639999,240.669998,239.630005,240.080002,213.248688,51241800
2017-05-17,240.080002,240.080002,235.75,235.820007,209.464798,172174100
2017-05-18,235.729996,237.75,235.429993,236.770004,210.308594,107047700
2017-05-19,237.330002,239.080002,237.270004,238.309998,211.676498,115011400
2017-05-22,238.899994,239.710007,238.820007,239.520004,212.751328,61010600
2017-05-23,239.949997,240.240005,239.509995,240.050003,213.222031,48341700
2017-05-24,240.320007,240.729996,239.929993,240.610001,213.719482,46927700
2017-05-25,241.199997,242.080002,240.960007,241.759995,214.740921,64071700
2017-05-26,241.539993,241.899994,241.449997,241.710007,214.696518,46629900
2017-05-30,241.339996,241.789993,241.160004,241.5,214.509979,35201900
2017-05-31,241.839996,241.880005,240.639999,241.440002,214.456726,91796000
2017-06-01,241.970001,243.380005,241.639999,243.360001,216.16214,68962000
